userName,content,score
Pengguna Google,"aplikasi tolol....code virifikasi sampai berkali kali gak di kirim,sistem tolol...pak prabowo atau mentri yg berwenang tolong sistem ini di perbaiki",1
Pengguna Google,"saat verifikasi otp, selalu gagal",1
Pengguna Google,bagus sangat bermanfaat,5
Pengguna Google,sangant membantu kami yang sangat membutuhkan bantuan kesehatan,5
Pengguna Google,"cepat dan tepat,memudahkan untuk ambil no. antrian saat mau berobat. terima kasihh",5
Pengguna Google,"download jkn karena kaget liat tunggakan sampe 800 rb dichat wa sama pihak bpjs padahal user cuma saya sendiri . pas udah daftar jkn ternyata 450rb . ga ngerti kenapa bisa miss kayak gini, customer service nya makan gaji buta . BTW yg chat di wa pihak BPJS cabang Prabumulih Sumatera selatan",5
Pengguna Google,bagus,5
Pengguna Google,memuaskan,5
Pengguna Google,saya tidak harus pergi ke kantor cabang krna jaraknya sangat jauh terimakasih telah memudahkan semuanya,5
Pengguna Google,sangat membantu,5
Pengguna Google,bagus,5
Pengguna Google,"logout terus ,verifikasi kode harus ada pulsa tolol",1
Pengguna Google,terbaik,5
Pengguna Google,"kenapa ingin pindah faskes ajh itu harus nunggu 1 mingguan baru bisa berobat di faskes yg baru . sedangkan sya ingin brobat langsung , di faskes lama itu dari segi pelayanan dokter tdk puas dn obat yg di kasih ny pun seperti itu² ajh . mangka ny sya mau pindah faskes siapa tau bisa ada perubahan lbih baik dgn sakit saya .",2
Pengguna Google,Bagus,5
Pengguna Google,aplikasi aneh,1
Pengguna Google,"kasihan para duta jkn, tnp difasilitasi apa - apa dan mrk hny malah mndapat job tambahan, ngurus aplikasi yg tiada akhir kendala nya + aplikasi malah membuat pengantar pasien tmbh pusing.",1
Pengguna Google,tolong kalian perbaiki sistem aplikasi kalian daftar aja susah nya minta ampun. parah kalian tu,1
Pengguna Google,sangat bermanfaat,5
Pengguna Google,Sangat membantu dalam prosese pengobatan.,5
Pengguna Google,"aplikasi aneh ,,, tau tau long out sediri , kaya longin gampang ,,apa gunanya ada pembaruan , klu cuman nyusahin",1
Pengguna Google,bagus,5
Pengguna Google,baik,5
Pengguna Google,semoga langgeng,5
Pengguna Google,"Bulan kemaren di liat tagihan gak muncul"",eh pas di buka bulan ini jadi nunggak 2 bulan,aplikasinya eror gak jelas,,akhirnya kartu gak bisa di pake buat rawat jln,bln skrang udh di bayar tagihan nya,eehhh masih muncul tagihan nya,tp kartu bisa di buka,gak beres kaya gini mh aplikasi nya gak akurat",4
Pengguna Google,semoga selalu lancar cepat dan terintegrasi,5
Pengguna Google,luar biasa,5
Pengguna Google,"Penting diaplikasi mohon diperhatikan dalam kolom pelayanan yang tersedia hanya bisa mengisi pesan dan kesan, tidak ada tempat untuk bertanya kepada dokter.Padahal saya ingin memastikan langsung kepada dokter yang sudah saya temui agar tidak terjadi kesalahan minum obat atau lainnya. Apakah ada cara lain untuk bisa menghubungi atau menanyakan hal tersebut, ya? mohon di update proses nya untuk kenyamanan pengguna jika ada solusi dalam update saya ubah rating dan bintang terima kasih",2
Pengguna Google,pemakaiannya sangat mudah,4
Pengguna Google,aplikasi jelek banget layanya gk sesui udah di isi dll ttp aja susah heran bikin kouta bangkrut . buang²paketan aja 1000x ttp aja susah iklan banyak kacau ini apk,1
Pengguna Google,TELKOMSEL ROLI,5
Pengguna Google,"Alhamdulillah selalu Update, katanya",5
Pengguna Google,"yang bener dong bikin aplikasi, pastikan semua fiturnya berjalan dengan baik...masa fitur lupa kata sandi gakbisa2 tinggal kirim kode verifikasi lewat SMS...coba lagi coba lagi mulu KOCAK",1
Pengguna Google,Semakin Mantap,5
Pengguna Google,Ini lagi eror ke apa ya.... Dia punya kode capcha gak boleh berhenti.... Pusing saja jadi susah nak log in...,2
Pengguna Google,sangat memudahkan,5
Pengguna Google,"Hasil skrining nya bener"" ngawur,ngelantur kalo cuma hasil survei ga bisa dijadiin patokan pasti. hadeh ada"" aja tolong diperbaiki",1
Pengguna Google,terimakasih sdh memberikan pelayanan,5
Pengguna Google,ok,5
Pengguna Google,aplikasi gk jelas gk bisa dibuka,2
Pengguna Google,terbantu sekali. terima kasih,5
Pengguna Google,sangat membanti dan bermanfaan sekali😊,5
Pengguna Google,"saya kecewa, cs nya gaji buta apaya komplen belum selesai apakah mendengar, ganti vendornya aja",1
Pengguna Google,gimana sih setiap bulan logout terus mau masuk aja susah udah bener NIK nya sama password nya juga gimana sihhh niat gak sihhh,1
Pengguna Google,JKN mobile sangat membantu sekali 🥰,5
Pengguna Google,aplikasi ribet bikin susah .anggota keluarga cuma empat muncul tagihan tunggakan 6 orang....,1
Pengguna Google,"sulit sulit, tiba tiba logout sendiri, paling bener emang kalau aplikasi punya negara, busuk bangataaaaa",1
Pengguna Google,sangat bagus dan nyaman,5
Pengguna Google,Ok,5
Pengguna Google,"tolong watermark NIK, Tgl, dan jam pada interface dihilangkan, dibuat polos putih saja. mengganggu bagi yang penglihatan kurang fokus.",2
Pengguna Google,"anjirrrr bpjs bahhlull, sistem macam apa yg kalo masuk aplikasi hrus daftar autodebet, ada keluarga yg ga punya atm blogg.. loll ente semua petugasnya",1
Pengguna Google,sangat membantu,5
Pengguna Google,"mau masuk aplikasi, tapi chapta nya muter2 terus. udh berminggu-minggu ditunggu sama aja. gak bisa masuk. aplikasi ga beres . gimana saya mau bayar coba,?",2
Pengguna Google,"udah bener ga ada skrining di aplikasi, malah ada skrining. lebih baik ofline aja kalau skrining. trimakasih",3
Pengguna Google,terimakasih telah membantu adanya aplikasi mobile jkn ini sangat mudah saya untuk segala kebutuhan pembayaran BPJS,5
Pengguna Google,"aplikasi gak berguna.... menyusahkan rakyat Indonesia....sudah daptarnya susah ...tiba tiba log out sendiri..mau masuk lagi susahnya minta ampun.... sampai berhari-hari....gak bisa... keburu pasien'gak ketolong kalau paku aplikasi gak berguna ini., bukannya membantu aplikasi ini malah mempersulit..dirumah sakit minta aktif mobile JKN... giliran daptarnya dipersulit.... negara'konoha",1
Pengguna Google,setelah di update malah ga bisa liat rujukan ke faskes tingkat lanjut,1
Pengguna Google,sangat terbaik untuk kesehatan,5
Pengguna Google,maantapp,5
Pengguna Google,"sering ke log out sendiri, skrg malah bilangnya belum ter daftar",1
Pengguna Google,juooosss,5
Pengguna Google,bagus,4
Pengguna Google,"sumpah jelek bgt. lupa password,gunain fitur lupas password tapi nunggu sms verifikasi sama sekali ga ada masuk. minta ulang harus nunggu lama tp tetep ga masuk.",2
Pengguna Google,"proses pindah faskes 1 cukup mudah, fiturnya lainnya juga lengkap",5
Pengguna Google,sangat puas,5
Pengguna Google,bagus,4
Pengguna Google,"apk gk jelas, email udah bener tapi malah tertulis gk terdaftar",1
Pengguna Google,"sangat membantu masyarakat, trima Kash Jkn",5
Pengguna Google,bagus,5
Pengguna Google,kenapa susah kali login karena kode captcha nya lama kali keluar 😭😭,2
Pengguna Google,sangat membantu krn pelayanan jd lbh mudah dan cepat,5
Pengguna Google,terimakasih...penggunaan aplikasi sangat mudah dan cepat...,5
Pengguna Google,Tombol login/masuk ga bisa dipencet padahal udah ganti 2 device,2
Pengguna Google,"saya lupa password trus di suruh kirim lewat sms otp, tetap ngga bisa, tolong diperbaiki!!!!",1
Pengguna Google,"logout sendiri,,login lg susah...wadux",1
Pengguna Google,udah cukup membaik,5
Pengguna Google,ok,5
Pengguna Google,sengaja saya beri ulasan saya udah lama paki bpjs tp gk bisa d gunakan percuma bisa d gunakan d persuli prosesnya berbelit belit tp kalau bayar pribadi langsung d tangani. buat kalian saran saya jgn pakai bpjs mending nabung semasa sehat. dari pd di sumbabgin gk jls k bpjs,1
Pengguna Google,oke,5
Pengguna Google,"kenapa di Info Riwayat Pelayanan tidak disertakan nama dokter yang menangani pasien, saran saya disertakan nama dokternya juga.",5
Pengguna Google,mau masuk login harus pake SMS kode otp.. sudah dimasukkan nomor tidak terkirim kirim kodenya sampai berkali kali sampai pulsa habis.. operator 165 nya pun sudah ditelp pura2 budeg smp 3x masih pura2 budek cuma ngabisin pulsa doang,1
Pengguna Google,aplikasi gaak bisa di download cuk,1
Pengguna Google,aplikasinya bagus,5
Pengguna Google,mudah digunakan,5
Pengguna Google,bagus,5
Pengguna Google,mudah diakses,5
Pengguna Google,apk jkn nya sangat mudah di gunakan dan di mengerti..terimakasih,5
Pengguna Google,"sangat membantu tp kalo updet dipersulit ,harus tebak2an kalo ngisi captifa, harusnya dipermudah jangan dibikin susah",3
Pengguna Google,mudah prosesnya,5
Pengguna Google,Aplikasinya bermanfaat. Terimakasih.,5
Pengguna Google,"9-6-2025. Aplikasinya bagian pembatalan antrian periksa tidak bisa di ketik alasan pembatalan, jadi tidak bisa dibatalkan pendaftaran periksanya. Tlg diperbaiki aplikasinya yg bagian tsbt, biar bisa digunakan. Trmksh 24-10-2025 Beberapa waktu lalu saat memakai aplikasi, sudah bisa di ketik alasan pembatalan. Trmksh",5
Pengguna Google,sangat Membantu,5
Pengguna Google,"kenapa harus login lagi gan? udah gitu gagal terus pas logi,padahal nik dan password sudah benar",3
Pengguna Google,sangat membantu,5
Pengguna Google,daftar harus selfie senyum kalo orang stroke gimana bisa senyum min,1
Pengguna Google,mantap mantap joss,5
Pengguna Google,sangat membantu dan mempermudah,5
Pengguna Google,ok,5
Pengguna Google,"ok, mudah di gunakan dan dipahami",5
Pengguna Google,good aps,5
Pengguna Google,"habis diperbarui suruh login lagi,loginnya susah banget masuknya..",3
Pengguna Google,ribet harus pake pulsa ngirim otp juga NYUSAHIN,1
Pengguna Google,mantap,5
Pengguna Google,mantap,5
Pengguna Google,good,5
Pengguna Google,mantpas,5
Pengguna Google,pelayanan mudah dan cepat,5
Pengguna Google,kadang banyak susahnya di buka,4
Pengguna Google,mantap,5
Pengguna Google,"pling gk suka klo log out sendiri, mau masuk lagi susahnya minta ampun, captcha cuma loading mulu pdhal jaringan aman"" saja.",1
Pengguna Google,"saya mau login ulang tidak bisa, karena kode otp tidak masuk terus. tidak bisa minta bantuan ke operator aplikasi. di pertimbangkan lagi untuk bikin aplikasi, soalnya saya sudah 2 hari berusaha tidak pernah berhasil.",1
Pengguna Google,"gajelas, logout sendiri giliran login lagi ga bisa anehh",1
Pengguna Google,ini gimana sih orang mau berobat jadi susah malah harus login ulang. udah masukin semua nya bener tetep aja salah ga jelas bgt.,1
Pengguna Google,mantap,5
Pengguna Google,pelayanan burum untuk ambil antrean gagal terus harus diulang beratus ratus kali baru bisa.. kalau belum diperbaiki belum tak kasih bintang 5,1
Pengguna Google,tolong di perbaiki server ke RS tidak tersambung udh cpk² bkin rujukan pas mau buat malah server terputus,5
Pengguna Google,ini apk m-banking apa kesehatan,1
Pengguna Google,"log out terus pas mau login eror, ga bisa kirim otp pdhl nomer sudah benar. ga bener bgt..",2
Pengguna Google,"aplikasi yg bukan memudahkan malah mempersulit penggunanya apalagi buat lansia,sering logout sendiri",1
Pengguna Google,"kenapa sekarang buat daftar antrean aja susah . harus sudah skirining medis dan harus daftar pasien baru tapi gagal terus ,harusnya semakin update semakin mudah kan",1
Pengguna Google,mudah di kases,5
Pengguna Google,sangat memudahkan pengguna,5
Pengguna Google,bagsu,5
Pengguna Google,"kenapa harus verifikasi ulang terus ? padahal pembayaran BPJS lancar dipotong dari gaji, mohon diperbaiki layanan nya",1
Pengguna Google,Sangat baik,5
Pengguna Google,"sangat membantu , mempermudah pasien good",5
Pengguna Google,bagus,4
Pengguna Google,"Mantap,tapi sayangnya terkadang ada beberap RS tidak memakai antrian di JKN",5
Pengguna Google,aplikasi ini memberikan kemudahan bagi Saya dalam banyak hal tentang pelayanan dan fasilitas kesehatan .,5
Pengguna Google,"hai admin, kenapa ganti faskes tidak bisa dilakukan melalui aplikasi ini? ada perbaikan terus katanya. kapan ya bener lagi aplikasinya?",1
Pengguna Google,🙏,5
Pengguna Google,app nggak ngedukung screenshot LG. padahal booking RS buat bapak mertua. sy ga bisa nemenin. mertua ga bisa booking sendiri meskipun ada hp nya. tolong dong screenshot dibolehin lagi. biar kita yg ngurusin ortu yg lagi sakit ketika ga bisa nemenin yg gantiin jadi tau nmr antriannya. lebih ringkas juga ga perlu ngetik rawan salah nmr antrian juga.,1
Pengguna Google,sangat membantu dg sangat mudah,5
Pengguna Google,"apk tolol sumpah,pas buka apk nya selalu offline padahal pakai wifi offline darimana coba apk bosokk!!!!",1
Pengguna Google,"sudah bayar lunas tapi status di beranda atas jkn masih berstatus tdk aktif, mohon diperbaiki lagi apk nya",2
Pengguna Google,sangat membantu sekali trimakasih mobil JKN,5
Pengguna Google,jos,4
Pengguna Google,luar biasa,5
Pengguna Google,smoga kita sll sehat,5
Pengguna Google,mantap,5
Pengguna Google,"update nya nyusahin pengguna, mau login capta nya loading terus",1
Pengguna Google,jos banget,5
Pengguna Google,ol,5
Pengguna Google,Alhamdulillah,5
Pengguna Google,good,5
Pengguna Google,sudah di nonaktifkan lama dari perusahaan kenapa tetap kena denda yang harus di bayar kalau mau di aktifkan lagi,1
Pengguna Google,oke baik,5
Pengguna Google,ok,5
Pengguna Google,baguss jkn sangat membantu,5
Pengguna Google,mantap,5
Pengguna Google,"pengalaman saya di suruh oleh farmasi cobak bukak antrian jkn dan di anjurkan begadang soalnya rebutan nomer , lalu saya begadang tepat nya jm 00 pagi nyatanya apk nya eror dan saya terlajur dapat nomer jauh sekali 45 dan saat kunjungan dokternya pun molor ..... keadaan istri lagi hamil tua dan ibunya ngidap hipatitis . saya nunggu bisa masuk hapir 4,5 jm .....tolong perbaiki apk .....",2
Pengguna Google,terima kasih,5
Pengguna Google,sekarang ribet bangat mau daftar aja susah.,1
Pengguna Google,"tidak bisa menerima kode verifikasi, aplikasinya juga semakin susah untuk digunakan",1
Pengguna Google,"aplikasi jelek, susah ngdeteksi wajah juga, mau daftar nya juga susah, tolong di perbaiki!! minimal pas daftar gak di susahin + ada tombol buat foto nya udah di frame kotak juga gak ke daftar² muka nya padahal internet AMAN sama CAHAYA juga udah aman Tetep gabisa udah nunggu lama juga di frame.",1
Pengguna Google,terimakasih BPJS,5
Pengguna Google,banyak bug,5
Pengguna Google,aplikasi apaan nih mau daftar tapi pas scan wajah malah tidak bisa,1
Pengguna Google,ribetttt slalu log out sendiriii,1
Pengguna Google,RIBETT . GA BISA LANGSUNG KE RS BIKIN BINGUNG PASIEN ANJRRR.,2
Pengguna Google,cukup baik,4
Pengguna Google,"mau login harus verifikasi ulang, lewat email gak bisa, harus ke sms. sedang sms harus berbayar, gak fkeksibel kayak apkikasi lain.",1
Pengguna Google,mantaaap,5
Pengguna Google,males banget tiba2 logout. yg mau ambil antrian harus masuk lagi. sudah berulang kali masukkan nik tetep aja gagal. padahal itu sudah benar. tolong lah diperbaiki. jangan bikin rakyat indonesia susah. mau berobat saja sulit nya minta ampun,1
Pengguna Google,lebih mudah untuk daftar berobat k RS.,5
Pengguna Google,"ribet, pakai capcha segala, gunanya apa??!!!",1
Pengguna Google,👍,5
Pengguna Google,cukup puass,5
Pengguna Google,mantap,5
Pengguna Google,aplikasi ga Bisa dibuka,1
Pengguna Google,"permasalahan login 3 nik di aplikasi solusi nya salah satu nik harus login ke hp lain (TIDAK SEMUA ORANG PUNYA BANYAK HP) disaran kan ke hp yg lain ,misal coba login ke hp teman lalu hp teman saya sudah login nik 2 ditambah nik yang mau saya coba login masa iya temen saya harus coba login ke teman nya lagi . gitu aja terus",1
Pengguna Google,aplikasi nya bagus dan responsif,5
Pengguna Google,wellll,5
Pengguna Google,Kenapa aplikasi harus logout teruss yaa setiap udah update?? mana kalau lupa kata sandi harus minta email dan sms ternyata yang kedaftar yg dulu ttep gabisa harus ngurus klik nomer pandawa bagian administrasi dann muter2 trs. tolonggg dong diperbaiki aplikasinya. kalau mau login ulang cukup pakai email lain dan gausah ke perubahan data lagi. urgentt!! untuk daftar antrian lhoo jngn dipersulit 🙃,1
Pengguna Google,sangat baik,5
Pengguna Google,terlalu rumit. kalo data nya lupa atau tidak di gunakan lagi. aplikasi ini tidak bisa di gunakan lagi.,1
Pengguna Google,bagus,5
Pengguna Google,kenapa mau masuk susah banget...cacha nya gak muncul²... Loading lama,1
Pengguna Google,tejebo,1
Pengguna Google,aplikasi terrr'menyusahkann... aturan harus daftar lewat aplikasi JKN sedangkan aplikasi preeett.. log out sendiri... pas di log in. super lalod...,1
Pengguna Google,pelayanan sangat memuaskan,5
Pengguna Google,mempermudah dengan adanya JKN ini,5
Pengguna Google,"aku merasa aplikasi ini sangat menyusahkan orang yang tidak memiliki HP. dan juga saat bagian Scan wajah itu mengapa selalu tidak bisa alias GK Nerima aplikasinya, butuh waktu cukup lama cuman buat scan wajah untung bukan keadaan darurat Kalo darurat mending mati aja",1
Pengguna Google,Tiba-tiba ke logout dan nomor BPJS bapak saya tidak terdaftar padahal udah ikut program pemerintah. Aneh banget aplikasinya,1
Pengguna Google,Skali clik langsung pindah paskes sangat mudah jkn,5
Pengguna Google,sangat membantu terimksih,5
Pengguna Google,"knpa sih sama aplikasi ini,,bikin susah aja semua terkunci dan harus login ulang tp begitu Mao login malah ga bisa,,yg sy heran masuk beranda bisa tp begitu klik kartu sm profil malah ga bisa,,, tolong dong jelaskan maksud dan tujuan dr aplikasi ini apa,,,",1
Pengguna Google,Sudah bisaa,5
Pengguna Google,entah apalah maksudnya sekarang tidak bisa lagi di screenshot padahal mau ngirim nomor antrian ke perawat...hadeehh..makin hari aplikasi ini malah makin mempersulit 😭,1
Pengguna Google,good,5
Pengguna Google,"tolong kembalikan poli gigi; scaling 1th skali d faskes 1.. tambal gigi estetik juga ! perawatan saluran akar skrg gabisa d faskes 1 , ribet hrus k RS",1
